id,sample_id,repository,link_to_project,commit_hash,short_commit_hash,status
2465,4168378,git@github.com:apache/chukwa.git,https://github.com/apache/chukwa,65f6972859115a4ddad6def06475465f0971e9ae,65f6972,
2469,4175432,git@github.com:apache/cayenne.git,https://github.com/apache/cayenne,5be5235ed1c02589b6300e9729cf3c308c0173e8,5be5235,
2475,4197096,git@github.com:apache/cassandra.git,https://github.com/apache/cassandra,e191aff385053bdb5325f15bc6d16d2dc0ee0589,e191aff,
2504,4232055,git@github.com:apache/commons-compress.git,https://github.com/apache/commons-compress,1881a202fbec4466f3766eaa0057370d7007401b,1881a20,
2505,4234040,git@github.com:apache/commons-collections.git,https://github.com/apache/commons-collections,bb0781551c7f1d7ddd28733acff95e1f130e766c,bb07815,
2510,4248456,git@github.com:apache/commons-jcs.git,https://github.com/apache/commons-jcs,ad897014842fc830483f32fdfb903f3bb8f70289,ad89701,
2512,4249169,git@github.com:apache/commons-jxpath.git,https://github.com/apache/commons-jxpath,eff47ab8ca52fdbc91d1313cc224324465dd043e,eff47ab,
2516,4272190,git@github.com:apache/commons-validator.git,https://github.com/apache/commons-validator,a3771313c9f1833abf32c7c294ad1de4810e532d,a377131,
2520,4282818,git@github.com:apache/crunch.git,https://github.com/apache/crunch,9b8849cfd89f1e7f187b99914163509060692aa5,9b8849c,
2525,4292651,git@github.com:apache/deltaspike.git,https://github.com/apache/deltaspike,6de805f9687178eca316b13e59ce717165f90a26,6de805f,
2527,4301023,git@github.com:apache/directory-kerby.git,https://github.com/apache/directory-kerby,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,19fa650,
2549,4325541,git@github.com:apache/derby.git,https://github.com/apache/derby,bd246fc89d4fce3f82f8344074ecb8a4713418df,bd246fc,
2555,4369677,git@github.com:apache/cxf.git,https://github.com/apache/cxf,6bf89e9c8804c8845ec4d38583dd33eea8256439,6bf89e9,
2578,4425585,git@github.com:apache/eagle.git,https://github.com/apache/eagle,7ac9421c2c27d12ae88f001866b4444310fcaa3f,7ac9421,
2596,4433896,git@github.com:apache/falcon.git,https://github.com/apache/falcon,470e5e9f5de9ba1b6149dec60e87d3a04270eda3,470e5e9,
2599,4455621,git@github.com:apache/drill.git,https://github.com/apache/drill,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,5e2251a,
2620,4472450,git@github.com:apache/ctakes.git,https://github.com/apache/ctakes,79be3ba2833857714bb301449f021cca36f373e6,79be3ba,
2633,4498741,git@github.com:apache/flume.git,https://github.com/apache/flume,7d3396f26dc1541e9d2a540d50d15a15c38acb74,7d3396f,
2645,4502113,git@github.com:apache/fluo.git,https://github.com/apache/fluo,8e06204d4167651e2d3b5219b8c1397644e6ba6e,8e06204,
2651,4506790,git@github.com:apache/felix.git,https://github.com/apache/felix,a132994b250751d4ba3b115ee070ba397d9840ca,a132994,
2657,4542224,git@github.com:apache/fineract.git,https://github.com/apache/fineract,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,210e380,
2668,4580123,git@github.com:apache/fop.git,https://github.com/apache/fop,caced35327f6b6d6eeac2a13543f3c458e902101,caced35,
2671,4594162,git@github.com:apache/giraph.git,https://github.com/apache/giraph,d3bf4a2cf5347f7cfd9d217b216c906cb7801217,d3bf4a2,
2686,4611132,git@github.com:apache/flink.git,https://github.com/apache/flink,8068c8775ad067d75828e6360e7e0994348da9b9,8068c87,
2688,4627580,git@github.com:apache/hadoop-hdfs.git,https://github.com/apache/hadoop-hdfs,b2d2a3262c587638db04c2991d48656b3d06275c,b2d2a32,
2697,4648063,git@github.com:apache/groovy.git,https://github.com/apache/groovy,00ee0547c00673a93e0843a9d72c8e4293d1efdb,00ee054,
2713,4703457,git@github.com:apache/httpcomponents-core.git,https://github.com/apache/httpcomponents-core,589fe21a0bd3481431f08d296fff1e323a8f497d,589fe21,
2715,4716488,git@github.com:apache/incubator-atlas.git,https://github.com/apache/incubator-atlas,e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b,e0d2cdc,
2735,7651598,git@github.com:spring-projects/spring-security.git,https://github.com/spring-projects/spring-security,8dd2864dea3de5ea98637a1629debc89c29e76c0,8dd2864,
2742,4972127,git@github.com:apache/juneau.git,https://github.com/apache/juneau,1bd3d8be0ed8a51a0a68ccef2d1d6778baa4b6ee,1bd3d8b,
2751,5654277,git@github.com:apache/sis.git,https://github.com/apache/sis,002121abc9b9826fbd51fac7150b3ee0c02cc88b,002121a,
2767,5164165,git@github.com:apache/kylin.git,https://github.com/apache/kylin,6ee0212af9d5b50096850c9cb76031b7cdd67402,6ee0212,
2783,5271942,git@github.com:apache/opennlp.git,https://github.com/apache/opennlp,a07efca33b40f18e9d28a59f9e40924a0c8a89a5,a07efca,
2795,4736526,git@github.com:apache/incubator-heron.git,https://github.com/apache/incubator-heron,17f1b06fffed0c242b181b3e945c7e6a31478751,17f1b06,
2818,6295036,git@github.com:eclipse/jetty.project.git,https://github.com/eclipse/jetty.project,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,65528f7,
2825,9278685,git@github.com:SAP/SapMachine.git,https://github.com/SAP/SapMachine,6e62561730c46dc5000c39665c43951832192ceb,6e62561,
2837,5479893,git@github.com:apache/qpid-broker-j.git,https://github.com/apache/qpid-broker-j,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,4c4400b,
2841,7655364,git@github.com:spring-projects/spring-social.git,https://github.com/spring-projects/spring-social,b2715375f0ee98cda5e2e29728e51943822f938c,b271537,
2845,4244182,git@github.com:apache/commons-imaging.git,https://github.com/apache/commons-imaging,fa7c16f434061d441d1c0d9dbcfd0f4c3092c880,fa7c16f,
2849,4151146,git@github.com:apache/chemistry-opencmis.git,https://github.com/apache/chemistry-opencmis,ef8513d708e5e21710afe5cafb8b32a62a0ae532,ef8513d,
2855,5750397,git@github.com:apache/tajo.git,https://github.com/apache/tajo,fb326195083959014c82c10187cb46de91ece33f,fb32619,
2859,5690831,git@github.com:apache/struts.git,https://github.com/apache/struts,e82c5a207f62fdb1bb6e8da690325b5a109c924f,e82c5a2,
2866,5128334,git@github.com:apache/maven-indexer.git,https://github.com/apache/maven-indexer,8fcb8551345c78871a6adbc0f7238ccd408178d3,8fcb855,
2876,5278361,git@github.com:apache/openwebbeans.git,https://github.com/apache/openwebbeans,7831798861478a035c9e9dcca151b5a67e4a28a3,7831798,
2878,5609190,git@github.com:apache/royale-compiler.git,https://github.com/apache/royale-compiler,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,fbd9bc3,
2882,4817934,git@github.com:apache/incubator-taverna-workbench.git,https://github.com/apache/incubator-taverna-workbench,2b74964ac1ee22e56c5dad3321869d84f7052dcf,2b74964,
2898,5668344,git@github.com:apache/streams.git,https://github.com/apache/streams,5427e72d02bd7f1904da05cdf033359690d2dd00,5.427E+075,
2918,4762838,git@github.com:apache/incubator-gobblin.git,https://github.com/apache/incubator-gobblin,b0d130757669a5fed7c368d44f23f8a9c0d3ed4a,b0d1307,
2921,5710974,git@github.com:apache/storm.git,https://github.com/apache/storm,dc56e32f3dcdd9396a827a85029d60ed97474786,dc56e32,
2944,5343744,git@github.com:apache/nifi.git,https://github.com/apache/nifi,c8eff590efa3babcda0b755009224dcac168708b,c8eff59,
2950,6060996,git@github.com:eclipse/ceylon.git,https://github.com/eclipse/ceylon,d3994d6cd120c4df85952cd9432123b413cfd65a,d3994d6,
2978,4933994,git@github.com:apache/jclouds.git,https://github.com/apache/jclouds,c2670079fabe74f163f43fbade0866469f7a84ec,c267007,
3004,4768247,git@github.com:apache/incubator-ratis.git,https://github.com/apache/incubator-ratis,1fc5acedda4dbd7c62fe73c8656c792871f4661f,1fc5ace,
3020,4401367,git@github.com:apache/directory-studio.git,https://github.com/apache/directory-studio,e8f15ea553a3ae7bebc2fe96d6a2864e188f8017,e8f15ea,
3033,7280600,git@github.com:Shopify/mobile-buy-sdk-android.git,https://github.com/Shopify/mobile-buy-sdk-android,913062d4d1e1e71091440df257dd9ac6db9c9957,913062d,
3059,7017732,git@github.com:google/volley.git,https://github.com/google/volley,95a6796c40f570a723a73d9360dddbd0994ed1d4,95a6796,
3070,9483594,git@github.com:apache/hadoop.git,https://github.com/apache/hadoop,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,128dd91,
3076,6093270,git@github.com:eclipse/eavp.git,https://github.com/eclipse/eavp,20c1ce932e95084e386656526d0a2ac4197f786f,20c1ce9,
3124,5421253,git@github.com:apache/phoenix.git,https://github.com/apache/phoenix,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,69e5bb0,
3133,5515839,git@github.com:apache/rocketmq.git,https://github.com/apache/rocketmq,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,971fa8e,
3136,5467722,git@github.com:apache/qpid-jms.git,https://github.com/apache/qpid-jms,59f62b111687072fad3302fb4c6f91a389b4c0e6,59f62b1,
3144,7428982,git@github.com:spring-projects/spring-data-graph.git,https://github.com/spring-projects/spring-data-graph,0210210ce436eb83bf200f5d5f9a63a440c5b27a,210210,
3151,5527964,git@github.com:apache/santuario-java.git,https://github.com/apache/santuario-java,fa12dc57a16fbcd637c2aac6f3af3db19fe4b187,fa12dc5,
3153,4783602,git@github.com:apache/incubator-rya.git,https://github.com/apache/incubator-rya,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,5463da2,
3156,6710734,git@github.com:facebook/litho.git,https://github.com/facebook/litho,19503b819b97e17d02f584633508dca8c646911a,19503b8,
3159,5203194,git@github.com:apache/myfaces-tobago.git,https://github.com/apache/myfaces-tobago,cdd92ed3b0a5a9e72b1544d3123d5d65d43d3d02,cdd92ed,
3174,5112767,git@github.com:apache/maven-compiler-plugin.git,https://github.com/apache/maven-compiler-plugin,3d6b27cc81c3dde2d537ca3be1117d470d0017f3,3d6b27c,
3200,7129383,git@github.com:linkedin/rest.li.git,https://github.com/linkedin/rest.li,ad74aa98da8a55ad9c339d0769a3e8fb495765af,ad74aa9,
3225,5028269,git@github.com:apache/logging-chainsaw.git,https://github.com/apache/logging-chainsaw,b7277083a7105916a9d054045d188a553623c6b5,b727708,
3266,4556325,git@github.com:apache/freemarker.git,https://github.com/apache/freemarker,02fa5edb3cde53f284551c09ecc13301b0e83d0b,02fa5ed,
3271,4853285,git@github.com:apache/jackrabbit.git,https://github.com/apache/jackrabbit,392b94da5db9d2f5670f2db530eb5952c8189fdb,392b94d,
3294,5308925,git@github.com:apache/openjpa.git,https://github.com/apache/openjpa,8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29,8c0b843,
3382,7666721,git@github.com:spring-projects/spring-ws.git,https://github.com/spring-projects/spring-ws,620d3eaed4c7d456d10a700969d46397f6b66edc,620d3ea,
3384,5498814,git@github.com:apache/rocketmq-externals.git,https://github.com/apache/rocketmq-externals,dba6eb0c997d5c325f26b3d1da9d739d927228dc,dba6eb0,
3390,5033471,git@github.com:apache/jena.git,https://github.com/apache/jena,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,1cca775,
3426,7326860,git@github.com:spring-projects/spring-batch.git,https://github.com/spring-projects/spring-batch,d8fc58338d3b059b67b5f777adc132d2564d7402,d8fc583,
3471,3757097,git@github.com:alibaba/druid.git,https://github.com/alibaba/druid,768469fe4d1340efe1036453366a58c9ab7e30d1,768469f,
3474,5091177,git@github.com:apache/mahout.git,https://github.com/apache/mahout,b0cf1694e60f643e352182ea03744c34e96dbac4,b0cf169,
3485,5459981,git@github.com:apache/pulsar.git,https://github.com/apache/pulsar,044daf8d61328265640a5b3e5008fc04fac73efa,044daf8,
3490,4346994,git@github.com:apache/directory-server.git,https://github.com/apache/directory-server,310007cc1c7eb5415f93bed67d5553bc70980820,310007c,
3500,5598817,git@github.com:apache/poi.git,https://github.com/apache/poi,351623a86924dab9c565e08e8cecfe151522c448,351623a,
3504,5392679,git@github.com:apache/openejb.git,https://github.com/apache/openejb,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,f10c077,
3505,5025102,git@github.com:apache/log4j.git,https://github.com/apache/log4j,7be00eed88152dd011a619e8bae5a631235c3f4c,7be00ee,
3510,4709869,git@github.com:apache/incubator-ambari.git,https://github.com/apache/incubator-ambari,bf747346312170834c6beb89a60c8624b47aa288,bf74734,
3517,6225158,git@github.com:eclipse/golo-lang.git,https://github.com/eclipse/golo-lang,96a489736fa2a3b0313f2fa5fb290612a84b937c,96a4897,
3537,5685504,git@github.com:apache/stanbol.git,https://github.com/apache/stanbol,2fcf471b467fb84e59491f4c54ba0a95924ab04a,2fcf471,
3542,5514575,git@github.com:apache/ranger.git,https://github.com/apache/ranger,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7,7c52a79,
3551,5533033,git@github.com:apache/samza.git,https://github.com/apache/samza,65d09d7b383be907e3f712af4a28f70895a3165f,65d09d7,
3561,4808674,git@github.com:apache/incubator-skywalking.git,https://github.com/apache/incubator-skywalking,32c4bced8a7e055003d6e4bea0fd8f8361bec8e5,32c4bce,
3563,4827311,git@github.com:apache/isis.git,https://github.com/apache/isis,2af2ef3e2edcb807d742f089839e0571d8132bd9,2af2ef3,
3585,6842405,git@github.com:google/caja.git,https://github.com/google/caja,964609d5ec3272e4060cfb990bf263f6e5c56e22,964609d,
3675,7391055,git@github.com:spring-projects/spring-data-dev-tools.git,https://github.com/spring-projects/spring-data-dev-tools,a25ff3ae28026f132871f7172c6ba5c3b64e1671,a25ff3a,
3683,4804222,git@github.com:apache/incubator-taverna-engine.git,https://github.com/apache/incubator-taverna-engine,98536c6b702a0541debbb66be996455384561b54,98536c6,
3695,5581462,git@github.com:apache/servicecomb-java-chassis.git,https://github.com/apache/servicecomb-java-chassis,72cd0e137c4a0c3b899adfa6e19e2fd590743014,72cd0e1,
3697,4278771,git@github.com:apache/curator.git,https://github.com/apache/curator,5ff795271b21c2b8f487a69efabac834fb714383,5ff7952,
3701,4671256,git@github.com:apache/hadoop-mapreduce.git,https://github.com/apache/hadoop-mapreduce,307cb5b316e10defdbbc228d8cdcdb627191ea15,307cb5b,
3706,7557707,git@github.com:spring-projects/spring-restdocs.git,https://github.com/spring-projects/spring-restdocs,957f352e763ae58321a1667c2cc8bed2e8c1e3bb,957f352,
3746,4797136,git@github.com:apache/incubator-shardingsphere.git,https://github.com/apache/incubator-shardingsphere,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,c5cf1d1,
3749,5768412,git@github.com:apache/syncope.git,https://github.com/apache/syncope,114c412afbfba24ffb4fbc804e5308a823a16a78,114c412,
3870,6285002,git@github.com:eclipse/jnosql.git,https://github.com/eclipse/jnosql,9f03fa6ffe2dd4b538f7dbce424649aa4e484657,9f03fa6,
3875,4982268,git@github.com:apache/kafka.git,https://github.com/apache/kafka,c74acb24eb1da5d16cc2721a63931cd87f79ec66,c74acb2,
3910,5547100,git@github.com:apache/sentry.git,https://github.com/apache/sentry,f859446b65bbc274bc4899464892151eec8217c6,f859446,
3940,5111458,git@github.com:apache/maven-checkstyle-plugin.git,https://github.com/apache/maven-checkstyle-plugin,eee0ba18a70e6d6bd51797c70a83cf844f882286,eee0ba1,
3961,4585448,git@github.com:apache/geronimo-xbean.git,https://github.com/apache/geronimo-xbean,e6191cc3a98755894ec9997e78214972d29040c4,e6191cc,
3973,7298628,git@github.com:spring-projects/spring-amqp.git,https://github.com/spring-projects/spring-amqp,1614a4b0532b83e29b2a2fdb8dac102576b8aa51,1614a4b,
4003,6638631,git@github.com:facebook/facebook-android-sdk.git,https://github.com/facebook/facebook-android-sdk,81ca34a2a0f7ee391f90c6051c5a22e5bc8663c2,81ca34a,
4067,7652241,git@github.com:spring-projects/spring-social-github.git,https://github.com/spring-projects/spring-social-github,7939988245be49486d27c42c30bfb0a567c6ec1b,7939988,
4081,3993530,git@github.com:apache/batik.git,https://github.com/apache/batik,8b9b758641a11c43c4e9493386268fa0dc5c7efb,8b9b758,
4082,5255988,git@github.com:apache/oozie.git,https://github.com/apache/oozie,491e73ee9f941dfb25dfe92121fb033295ef42ee,491e73e,
4142,4690918,git@github.com:apache/hama.git,https://github.com/apache/hama,734a4d7337cbd132623c7dcb84c300de428d13bf,734a4d7,
4158,7276572,git@github.com:SAP/iot-starterkit.git,https://github.com/SAP/iot-starterkit,f0d9ce06a1a98569a5a4eed76a2ec0aa87c1a1df,f0d9ce0,
4166,6317098,git@github.com:eclipse/kura.git,https://github.com/eclipse/kura,5e9f3e3d03c8a9cc7857b3fb9080b256821bb32a,5e9f3e3,
4211,6541523,git@github.com:eclipse/xsemantics.git,https://github.com/eclipse/xsemantics,63c2c5078380cfb9bf0e47d1ca031259b472368b,63c2c50,
4224,5148417,git@github.com:apache/maven-surefire.git,https://github.com/apache/maven-surefire,e57f76c7e858dbbaac6be4cbcd16e215de10b064,e57f76c,
4228,8299074,git@github.com:eclipse/acceleo.git,https://github.com/eclipse/acceleo,3b0576ceff41c61c97f94fba4020adbab691bd68,3b0576c,
4241,5146683,git@github.com:apache/maven-scm.git,https://github.com/apache/maven-scm,6f876b4dc33372a8527f09c23c6f698e04a771c6,6f876b4,
4269,3974797,git@github.com:apache/avro.git,https://github.com/apache/avro,1119b6eb5b92730b27e9798793bc67f192591c15,1119b6e,
4305,6017760,git@github.com:cloudfoundry/uaa.git,https://github.com/cloudfoundry/uaa,f3b66dd2a250c1309a86cade560ac9a9cfeafec7,f3b66dd,
4308,7307441,git@github.com:spring-projects/spring-batch-admin.git,https://github.com/spring-projects/spring-batch-admin,9e3ad8bff99b8fad8da62426aa7d2959eb841bcf,9e3ad8b,
4321,3790799,git@github.com:amzn/exoplayer-amazon-port.git,https://github.com/amzn/exoplayer-amazon-port,90cf56092dca07e8752f8f7e063a0b3b98313942,90cf560,
4337,4440978,git@github.com:apache/fineract-cn-portfolio.git,https://github.com/apache/fineract-cn-portfolio,f0eaa1850586b783351b4fbe9003ddbd9007245a,f0eaa18,
4372,3785267,git@github.com:apache/accumulo-testing.git,https://github.com/apache/accumulo-testing,d87d448278d43750cc978c9f37bacaf7e8591bb9,d87d448,
4400,7361930,git@github.com:spring-projects/spring-data-cassandra.git,https://github.com/spring-projects/spring-data-cassandra,42cc65aaab4d3d67546d815d3d9eb142a7d5c616,42cc65a,
4415,4882061,git@github.com:apache/incubator-pinot.git,https://github.com/apache/incubator-pinot,d58f8bce4b59de096b4ee9fee61c679482dd1d7d,d58f8bc,
4465,5501417,git@github.com:apache/reef.git,https://github.com/apache/reef,abc122a37d1478530967add245e63e13bf148b9a,abc122a,
4556,6157376,git@github.com:eclipse/egit-github.git,https://github.com/eclipse/egit-github,e9a4057a0cb71f9e659d88f82e6b24e98f74218d,e9a4057,
4564,5666367,git@github.com:apache/struts-examples.git,https://github.com/apache/struts-examples,59674d7d79a806c12c23380895da007c292fc42f,59674d7,
4610,4243459,git@github.com:apache/commons-io.git,https://github.com/apache/commons-io,19cd138d25fb461dc57125589a026ca0fa8f7805,19cd138,
4659,5114470,git@github.com:apache/manifoldcf.git,https://github.com/apache/manifoldcf,542db79eb8662c086e39ee7deac743da430f5714,542db79,
4664,4258053,git@github.com:apache/commons-net.git,https://github.com/apache/commons-net,fb7aae4c64f7d2bf6dced00c49c3ffc428b2d572,fb7aae4,
4665,7017211,git@github.com:google/tink.git,https://github.com/google/tink,ba64189ae1a44c2935f060a4de06bdc2df721a93,ba64189,
4670,7520135,git@github.com:spring-projects/spring-hadoop-samples-old.git,https://github.com/spring-projects/spring-hadoop-samples-old,abeba172e8e536cc4fcb8e470711e693adc5bc7c,abeba17,
4709,7229025,git@github.com:reactor/reactor-netty.git,https://github.com/reactor/reactor-netty,b26dfa119524d87a484be09f13031f56dac864c1,b26dfa1,
4729,5052296,git@github.com:apache/logging-log4j2.git,https://github.com/apache/logging-log4j2,9b6bb237ae8771ffbf6d61ed07b0acb4f4dc2da6,9b6bb23,
4732,5002069,git@github.com:apache/knox.git,https://github.com/apache/knox,8a504c7c7f8e6a07ded65c671b64ccd702f47668,8a504c7,
4746,3725605,git@github.com:alibaba/jvm-sandbox.git,https://github.com/alibaba/jvm-sandbox,5ff3554ce2fcbe5eb9dd0ecc01c31a1d53c3c12e,5ff3554,
4768,7110843,git@github.com:Microsoft/ApplicationInsights-Java.git,https://github.com/Microsoft/ApplicationInsights-Java,230ed8807bf3e8aa62093df0b426b7a9f704231e,230ed88,
4842,5319099,git@github.com:apache/pdfbox.git,https://github.com/apache/pdfbox,443b7dd95c57bc83598c8c5d514ebb44a4133a43,443b7dd,
4860,5016382,git@github.com:apache/karaf.git,https://github.com/apache/karaf,4f180ea216c284d21b2d4efa6292b2495a3c8ea7,4f180ea,
4871,5217747,git@github.com:apache/ode.git,https://github.com/apache/ode,b2ddc6436891f84f716ffcbed8c1cd1e374bd805,b2ddc64,
4961,8312832,git@github.com:eclipse/eclipse.jdt.ls.git,https://github.com/eclipse/eclipse.jdt.ls,f8a427e0b6a9a91615f537209be052c31d38280e,f8a427e,
4975,4928696,git@github.com:apache/jmeter.git,https://github.com/apache/jmeter,0facf1525a7d0bd816efd33e72309856e901a883,0facf15,
4984,6635481,git@github.com:Esri/spatial-framework-for-hadoop.git,https://github.com/Esri/spatial-framework-for-hadoop,00959d6b4465313c934aaa8aaf17b52d6c9c60d4,00959d6,
4996,5098876,git@github.com:apache/maven-archetype.git,https://github.com/apache/maven-archetype,04921ccae9c111338121e3acb54b7b23f7f57c7b,04921cc,
5068,5133545,git@github.com:apache/maven-resolver.git,https://github.com/apache/maven-resolver,6a7f840e49d463dcf9fea61ddd2a2a291bfc90a1,6a7f840,
5122,7161553,git@github.com:Microsoft/project-rome.git,https://github.com/Microsoft/project-rome,0bcfbd6e1a7e69ec5832740640d7fb9945a1125f,0bcfbd6,
5174,7528188,git@github.com:spring-projects/spring-insight-plugins.git,https://github.com/spring-projects/spring-insight-plugins,106140e88c18717b3d9a5ac1aae73f14fea6d4d5,106140e,
5187,4745312,git@github.com:apache/incubator-netbeans-html4j.git,https://github.com/apache/incubator-netbeans-html4j,7b354fd0de6a8aeba13aab8264de1c974af5d9c0,7b354fd,
5191,8192759,git@github.com:apache/commons-jelly.git,https://github.com/apache/commons-jelly,48c008cc2328402e0976295625b32c5197ba2324,48c008c,
5197,7594784,git@github.com:spring-projects/spring-security-oauth.git,https://github.com/spring-projects/spring-security-oauth,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,bbae002,
5280,4159107,git@github.com:apache/calcite-avatica.git,https://github.com/apache/calcite-avatica,9cf1a92c58f2fbac5ea5723f0b13e5bec436432b,9cf1a92,
5289,4240679,git@github.com:apache/commons-functor.git,https://github.com/apache/commons-functor,205fef6742c4e29748bb2d6e76c74fff0893f667,205fef6,
5310,4815345,git@github.com:apache/incubator-tez.git,https://github.com/apache/incubator-tez,e8dc9f72f9d720e5bdf7bb3005d904451a02ce2b,e8dc9f7,
5315,5997662,git@github.com:awslabs/amazon-kinesis-client.git,https://github.com/awslabs/amazon-kinesis-client,a6291857864fca86e05050f980ed322402363517,a629185,
5340,6578481,git@github.com:eclipse/xtext-web.git,https://github.com/eclipse/xtext-web,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,ff7aa71,
5347,7696845,git@github.com:Tencent/RapidView.git,https://github.com/Tencent/RapidView,f813c627f8592bad0f9c24643ee53f73b738f1aa,f813c62,
5392,6542357,git@github.com:eclipse/xtext-lib.git,https://github.com/eclipse/xtext-lib,338fb2381278a5ea2cd24ba77d74e4889db56cfa,338fb23,
5478,4737430,git@github.com:apache/incubator-hivemall.git,https://github.com/apache/incubator-hivemall,37293f64789fbf94d83560374610c1e12db6988c,37293f6,
5490,5427653,git@github.com:apache/pivot.git,https://github.com/apache/pivot,568543f3396648a646341fe077a714eb06d556c0,568543f,
5501,5097474,git@github.com:apache/marmotta.git,https://github.com/apache/marmotta,28c9b8b0791ea1693578af302981a1358e56933d,28c9b8b,
5524,7471950,git@github.com:spring-projects/spring-data-mongodb.git,https://github.com/spring-projects/spring-data-mongodb,3eb9d790b94e5a40660ef9c5cb262cbe684bbdcb,3eb9d79,
5527,5214839,git@github.com:apache/nutch.git,https://github.com/apache/nutch,8bdec5e3ef77f816c616c978c775a0eb3b4a391a,8bdec5e,
5619,6364375,git@github.com:eclipse/microprofile-opentracing.git,https://github.com/eclipse/microprofile-opentracing,00dffbff44d9300ee7a21f8665b71637ca2a0105,00dffbf,
5624,5153171,git@github.com:apache/meecrowave.git,https://github.com/apache/meecrowave,d1392c88faf48c8a3a3c544949d6ebcdfbd25229,d1392c8,
5638,6641988,git@github.com:facebook/fresco.git,https://github.com/facebook/fresco,ec0664aa49280c5aef2595b68e4d37f4b49358eb,ec0664a,
5640,5158152,git@github.com:apache/maven.git,https://github.com/apache/maven,f5a13746e13e6225b28ef8ba6e16fc8f02946dd6,f5a1374,
5646,5245618,git@github.com:apache/olingo-odata4.git,https://github.com/apache/olingo-odata4,f344a3c565b6a67233de1d1169104a728136e7a3,f344a3c,
5658,4694033,git@github.com:apache/helix.git,https://github.com/apache/helix,0431ef007610093a5b8cde38649be8bfc056df43,0431ef0,
5698,7048486,git@github.com:linkedin/cruise-control.git,https://github.com/linkedin/cruise-control,d35af1b6d5a87046e6cd173948755a1e50faa531,d35af1b,
5706,5175864,git@github.com:apache/metron.git,https://github.com/apache/metron,17b31b48f59627a9e768a5cbe0be7ac55b5b04f8,17b31b4,
5738,7538561,git@github.com:spring-projects/spring-ldap.git,https://github.com/spring-projects/spring-ldap,6a9bde34811b87b5425c05068a31ff61d7e59170,6a9bde3,
5756,7689561,git@github.com:spring-projects/sts4.git,https://github.com/spring-projects/sts4,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd,46e9e98,
5825,5819659,git@github.com:apache/uima-uimafit.git,https://github.com/apache/uima-uimafit,c98df465869d7f4f1d907d2821791edee762ed10,c98df46,
5979,7216175,git@github.com:rabbitmq/rabbitmq-jms-client.git,https://github.com/rabbitmq/rabbitmq-jms-client,2aa68092e85ab5e7d637ae97524d9edda4b31528,2aa6809,
5992,3763661,git@github.com:amzn/amazon-pay-sdk-java.git,https://github.com/amzn/amazon-pay-sdk-java,5a3547d00c796aab8f0c8ac12e0310f7a5c4678a,5a3547d,
5994,5735198,git@github.com:apache/systemml.git,https://github.com/apache/systemml,7fba4b29d653747a9ed038d282954a44fea3031c,7fba4b2,
6004,6612013,git@github.com:Esri/arcgis-runtime-samples-android.git,https://github.com/Esri/arcgis-runtime-samples-android,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,22b9a4c,
6026,5681626,git@github.com:apache/struts1.git,https://github.com/apache/struts1,02c9ff7485b1900515c6e0b32ed54ea46dd97d51,02c9ff7,
6035,7179618,git@github.com:oracle/opengrok.git,https://github.com/oracle/opengrok,bd2770a04a3eda7af19fae482d880d56cce0eeb9,bd2770a,
6056,4277815,git@github.com:apache/creadur-rat.git,https://github.com/apache/creadur-rat,271cb2fdf3d3dea168c09cab358d566db7549102,271cb2f,
6103,7351641,git@github.com:spring-projects/spring-data-book.git,https://github.com/spring-projects/spring-data-book,3a9d2e35184d5361f1d305f4eb84b5febf87b992,3a9d2e3,
6137,3904181,git@github.com:apache/ant.git,https://github.com/apache/ant,9722f062dc68d6c321faf751621162ac8444c585,9722f06,
6181,7446885,git@github.com:spring-projects/spring-data-jdbc.git,https://github.com/spring-projects/spring-data-jdbc,913238a822ed04a24dd03cb704fd03a454d34c01,913238a,
6226,4260510,git@github.com:apache/commons-proxy.git,https://github.com/apache/commons-proxy,838024d7d8193d181506568fec9e681b6e11e59a,838024d,
6233,5996376,git@github.com:awsdocs/aws-doc-sdk-examples.git,https://github.com/awsdocs/aws-doc-sdk-examples,0f9bfb8105a92c04550b49d2ebfc582315fd4a01,0f9bfb8,
